Name,GarbageType,DetailType,Description,Url
サークル灯,普通ごみ,,厚紙等（蛍光管の箱等）に包み「蛍光管」と表示して普通ごみの収集日に、生ごみ等の袋と分けて出してください。/生活環境事業所でもお出しいただけます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
水槽蛍光灯,普通ごみ,,厚紙等（蛍光管の箱等）に包み「蛍光管」と表示して普通ごみの収集日に、生ごみ等の袋と分けて出してください。/生活環境事業所でもお出しいただけます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
ルピカボール,普通ごみ,,厚紙等（蛍光管の箱等）に包み「蛍光管」と表示して普通ごみの収集日に、生ごみ等の袋と分けて出してください。/生活環境事業所でもお出しいただけます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
蛍光管の紙製包装,ミックスペーパー,,蛍光管を廃棄する際のカバーにも使えます。,
蛍光管の段ボール包装,資源集団回収,,資源集団回収の回収場所等がわからない場合は生活環境事業所に相談してください。/蛍光管を廃棄する際のカバーにも使えます。,
計算尺（金属製）,小物金属,粗大ごみ,最長辺30cm以上のものは粗大ごみとして出してください。,
計算尺（金属製以外）,普通ごみ,粗大ごみ,最長辺50cm以上のものは粗大ごみとして出してください。,
珪藻土マット,普通ごみ,粗大ごみ,最長辺50cm以上のものは粗大ごみとして出してください。ただし、石綿（アスベスト）含有の珪藻土製品は市では収集できません。対象製品をお持ちの場合、メーカーや販売者等の問合せ窓口にお問い合わせください。,
珪藻土のマット,普通ごみ,粗大ごみ,最長辺50cm以上のものは粗大ごみとして出してください。ただし、石綿（アスベスト）含有の珪藻土製品は市では収集できません。対象製品をお持ちの場合、メーカーや販売者等の問合せ窓口にお問い合わせください。,
珪藻土バスマット,普通ごみ,粗大ごみ,最長辺50cm以上のものは粗大ごみとして出してください。ただし、石綿（アスベスト）含有の珪藻土製品は市では収集できません。対象製品をお持ちの場合、メーカーや販売者等の問合せ窓口にお問い合わせください。,
珪藻土のバスマット,普通ごみ,粗大ごみ,最長辺50cm以上のものは粗大ごみとして出してください。ただし、石綿（アスベスト）含有の珪藻土製品は市では収集できません。対象製品をお持ちの場合、メーカーや販売者等の問合せ窓口にお問い合わせください。,
携帯カバー,普通ごみ,,,
iPhoneケース,普通ごみ,,,
携帯ストラップ（金属製）,小物金属,,,
携帯電話のストラップ,小物金属,,,
携帯ストラップ（金属製以外）,普通ごみ,,,
携帯電話,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
PHS,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
携帯電話機,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
ケイタイ,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
スマートフォン,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
スマートホン,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
iPhone,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
アイフォン,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
アンドロイド,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
スマホ,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
携帯電話器,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
xperia,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
スマフォ,その他,,専売ショップ等での回収をご利用ください。また、長辺30cm未満で、30cm×15cmの回収ボックスの投入口に入るものは小型家電としても出すことができます。,http://www.city.kawasaki.jp/kurashi/category/24-1-23-1-1-6-9-0-0-0.html
